Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:50.034
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:50.542
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:51.049
0.0,31.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:52.170
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:52.677
0.0,31.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:53.184
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:54.304
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:54.813
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:55.320
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:55.942
0.0,32.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:57.058
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:57.564
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:58.071
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:59.182
0.0,32.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:29:59.689
0.0,31.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:00.195
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:01.318
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:01.825
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:02.333
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:03.457
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:03.968
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:04.475
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:05.595
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:06.101
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:06.609
0.0,32.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:07.731
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:08.238
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:08.747
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:09.860
0.0,31.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:10.368
0.0,31.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:10.875
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:11.500
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:12.621
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:13.128
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:13.640
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:14.763
0.0,31.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,08:30:15.271
0.0,31.25,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:16.437
0.0,31.25,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:18.168
0.0,31.25,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:18.680
0.0,31.75,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:19.265
0.0,31.25,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:20.385
0.0,31.75,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:20.891
0.0,31.5,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:21.397
0.0,31.25,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:22.521
0.0,31.5,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:23.027
0.0,32.0,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:23.535
0.0,31.0,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,08:30:24.650
